"Country Name",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Portugal,32929513000.456,34752129760.0412,37050791231.5555,39227044340.1785,41702564014.1378,44817323737.0462,46644933609.7771,50164052476.6072,54616367586.2,55774639374.624,62809273607.7675,66974566280.6621,72343044053.6137,80445950459.3465,81365335357.57,77827870783.909,83198173638.5445,87859432259.0167,90333524099.8005,95427374929.9845,99806861749.2852,101421840065.523,103587576960.74,103408253330.113,101464199279.031,104312745383.175,108632289919.21,115564544214.785,124219297807.354,132219814224.831,137443188835.261,143446991101.118,145009812320.44,142046860117.49,143417382531.285,149559634085.291,155076141766.276,161910159857.593,170229749885.548,177163467543.227,184100452055.629,187735977383.872,189171094564.232,187447526211.291,190372329145.348,191847858528.578,194626378967.815,199229982245.646,199213042998.934,193419215650.349,197164604092.981,194699096734.057,188409312440.672,185786270087.325
"Puerto Rico",11141045547.869,11925568556.7392,12918171256.1095,14035728086.2155,15026780245.2298,16409971710.7163,17640579539.1052,18738392530.7161,19709122631.2999,21556898787.9397,23367229531.2641,24854658423.4639,26637626021.578,28327755744.1404,29154183529.3818,28963350214.9551,30771557649.2861,32602674688.6111,34862675036.0795,37619205738.3103,39215563379.7736,39665737668.4759,39048283264.5637,38133782672.1668,40394615061.5871,41645814812.7773,43718680136.0339,46240810135.9832,48963641574.504,51086192178.2046,52345870877.2753,52792758359.1989,54935793218.8943,57051880116.9429,59324258529.9778,61741834846.5908,63528302926.1708,65532948312.5597,69953592471.3434,71399088190.2137,72478965487.1573,79617746426.3496,81029582145.2517,81996196606.3883,83440081769.5831,83914521340.5431,83168043608.7972,80402122497.0437,78955842407.9068,77091605340.6304,75077563801.4266,73658250211.9685,71616075905.2635,71202605721.4811
Qatar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30331513611.7505,31340862180.7288,33576549623.8842,34748395457.6154,41426516973.7134,44530493222.1334,56184301216.6347,66289169474.9225,77997848453.3646,87324481187.7853,101932972130.43,117008858708.521,120004285491.459,126664523336.235
Romania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82502704642.0658,83134452827.1142,86460279040.1996,91734354437.2893,97146679887.1626,97050259969.4649,99380223139.2532,100176037538.389,99676013949.8616,93895103844.2298,88636975205.9233,77202801881.1729,70377757159.6456,71441400929.3317,74277784315.1612,79596003163.5917,82786928871.3999,77734629367.2661,74011870572.1147,73123725167.7893,74659324662.1954,78899950997.4942,82871199516.9329,87142617156.3032,95094333148.4956,99172613715.9198,107816765291.591,114565776634.327,123572601833.405,115171185298.514,114088972368.883,116723196089.069,117136020818.508,121235689357.623
"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869120541592.484,843046963221.455,800498893434.516,684177808675.96,624869579320.225,546324998014.235,523687866528.809,504835103333.772,511902794780.444,484771946657.081,515797351243.134,567377086367.448,596267838137.144,624552816079.411,670119279758.361,718206698804.268,764000901160.58,826293194909.148,896817981856.788,943882572812.854,870056716704.386,909241662711.505,948013362239.682,980582792071.408,993513655724.372
Rwanda,635637341.954995,608320661.499811,677266498.812174,610755918.678659,534625238.15727,572099950.610008,612197926.000777,654537641.754616,700445477.977707,777546104.459376,824209952.674452,834155205.401282,836349603.16391,865104039.554698,877300480.170185,858755879.708921,1026252582.9448,1046717183.03664,1142500606.28441,1278114377.51757,1392526221.77306,1468226724.96271,1494814056.44257,1584209167.86082,1517026448.76803,1583817305.49397,1670485966.00027,1670084446.16281,1745218622.67977,1744581019.67515,1702723442.64377,1659910510.83053,1757392494.20636,1614890951.95763,803439462.698603,1086443608.24056,1224918405.13903,1394566572.38236,1518106615.86016,1633195742.72775,1769056477.80229,1922415173.64527,2182143650.31559,2213813873.11511,2367594027.12105,2581286406.73226,2802031124.61636,3015700542.19753,3353128978.87273,3562567318.87803,3785756661.00489,4068181089.19386,4365414288.89835,4565332704.35795
Samoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230518890.233305,231512506.208438,234493354.133835,243684305.903166,257098113.568742,258340137.537014,254614081.629623,264053425.39467,252378441.686219,246573744.550305,246080591.974024,256169895.061149,249657791.855129,266027106.752453,285378788.02373,287671725.653871,294560319.994194,301280894.554791,322447004.05188,345313500.661016,360535733.958504,377711152.408456,395811298.397366,412220560.259923,420413662.435794,427981108.359639,446978341.999806,424067266.605463,426326498.147491,432451301.151583,445163675.446978,443457419.64675
"San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378697516.02659,385582327.580421,399812627.922548,428302706.498044,451859688.122045,442415095.275206,473939345.999057,486073969.908149,501823413.211642,531728432.126138,549966361.17645,554609477.579356,556903273.261751,563414467.397664,581589326.891115,597863203.134809,614961774.18438,634591336.344019,661207852.67381,683612451.943919,697646689.923876,708341009.377106,713818421.991821,776289016.110682,830491444.576304,907661003.668409,951757895.469286,974643285.492413,1047936460.56144,1143061645.2255,1168012513.33411,1233508542.1192,1236627400.63277,1284969707.5932,1344228019.35114,1375416604.48689,1428437199.21768,1478338935.43489,1506408662.05707,NA,NA,NA,NA,NA
"Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103268067.542736,106562250.027898,108682555.198799,116002765.712484,121278808.953763,123258507.091028,138841864.490398,141612780.825535,154463526.562644,160677411.669105,167926229.921553,176227578.0196,183276681.140383,190607748.385999
"Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,50914079469.5041,53988217136.9737,60485414228.0983,72547850907.5681,89592076392.4065,112543514709.436,143484691237.497,150985349236.558,170188908607.541,182108338476.697,180333482245.862,198052269040.839,210963729582.075,220859883863.061,196348491137.575,180215397700.904,174649759811.514,167097610524.482,175603379535.806,168607713708.091,182474025694.495,182588013428.71,197794866154.064,215801688198.5,225790181380.458,225849036217.151,227352190888.42,227808971898.043,235517616677.82,241623792596.476,248472776533.652,246612931562.296,258609598363.409,260025327628.945,260358293913.877,281935287396.843,306238708063.479,328459608764.111,346776959189.05,367556806736.827,398531482260.227,405821323585.213,435991918415.44,473356338837.475,500867809250.709,519890768646.052
Senegal,2770998153.04631,2853946548.95641,2850058464.55718,2903197193.78777,3015955256.37739,3056133495.33316,3144051151.23063,3105700239.60456,3301072808.26562,3084715778.52615,3348830547.27166,3344127133.58167,3557589754.89652,3358960976.75779,3500063387.45743,3763816355.14986,4099567732.40439,3989580212.26928,3831834953.12815,4100127989.8296,3964387195.06677,4165362456.44076,4492054525.01214,4252790059.9849,4412089554.23347,4556959222.32864,4698832843.72473,4985197318.51589,4955663463.89127,5152792624.55498,5117978391.91206,5248784985.15243,5314008866.64492,5383132452.94555,5382199628.53947,5670872446.2788,5784977493.42974,5965702117.93002,6317599349.02252,6718584694.88082,6933511418.38589,7251129781.4083,7298610447.02058,7786393233.79038,8243514644.14604,8707015063.75222,8921344356.62413,9361923616.86529,9706678738.72071,9941888640.12711,10366034228.2363,10580263386.7165,10945589574.4292,11388667040.4021
Serbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38092582401.2847,35045175809.1821,31616843393.0664,23029552594.9495,16003587396.4904,16403677081.4026,17404301383.3682,18761836891.2709,20656782417.2893,20801379894.2103,18471625346.0587,19457893235.0485,20489161576.5061,21333869443.0802,21904450412.4032,23941564300.7566,25234408772.9975,26142847489.137,27554561253.5504,28601634581.1852,27598927748.4544,27876766882.5587,28313654007.9391,27882437057.3981,28567229711.5278
Seychelles,138500883.293486,131738887.203457,142816255.101665,157291550.08443,166602017.74259,164835100.400681,168301020.879112,169150511.192453,181926845.505101,181926845.505101,198067161.458579,229464323.439661,243939638.378991,266026386.525857,269492307.004288,278055169.362764,323316013.257571,347551780.550132,372313739.469733,433776458.93089,422722012.984638,405653948.443627,397252569.524477,394776373.632515,411799505.349086,454326930.02719,457642144.18902,479921809.255085,505552335.947087,557597633.541413,599198224.152769,615738647.497815,659905855.524783,700722201.925813,695125550.061218,690812919.85371,723266254.608334,809872549.332605,877854451.067054,894715701.589051,932323776.220569,911149182.54178,922984140.624874,864593594.419732,843169436.22678,919103261.987138,1005555294.59006,1110310794.76394,1086544422.97313,1074514407.72698,1135149255.75501,1191974827.49811,1226524217.87314,1269452565.4987
"Sierra Leone",712605063.692182,725496399.628161,758440952.178797,771332288.114776,822897693.46574,881983029.837778,896976741.345019,897302178.431628,915426998.986025,993471240.811523,1079113361.93683,1116514529.94049,1126565780.61309,1151988069.608,1192305674.2994,1212207837.65075,1206762886.82062,1207326153.17631,1236378430.75385,1292154745.67274,1354740309.31458,1393776183.57118,1460423153.37129,1429713351.67631,1488232009.09173,1409186939.67838,1426605151.31132,1529766803.52542,1421459313.83581,1431835966.82682,1479802442.83721,1514606813.91364,1226635989.09546,1243496706.4579,1219281046.37447,1121741570.82104,1141414914.54099,1074333023.87511,1093510021.76726,1071866335.51879,1143174686.11228,1061548358.61367,1340402002.40104,1466163678.36718,1560255270.31634,1627853086.42403,1719916790.30036,1858242120.32346,1957187441.79919,2020794842.93434,2130751272.79199,2259229755.78517,2603171446.48461,3126408907.22801
Singapore,4165162922.89114,4504108249.12606,4824880150.24633,5306640133.48173,5111330552.73137,5499650666.47662,6097567300.5955,6846564215.78809,7778937559.09551,8846571545.34972,10074974656.79,11292156225.6142,12819599762.9623,14246158895.2311,15167584392.0839,15866659127.4435,17046618018.3221,18322753740.3044,19917417054.8839,21793549501.8115,23978739654.153,26540590463.7655,28444202005.2943,30873474394.3414,33590510927.4481,33359730324.1848,33802625452.5063,37438733695.4781,41600119611.3424,45836334057.724,50440231927.2839,53813208680.719,57627274167.8106,64275956058.9315,71298397428.013,76309281489.5232,82056846138.9647,88860275839.7216,86882930552.321,92178622839.3481,100380256750.056,99424345536.8715,103611787327.298,108207310094.32,118540216013.581,127417879442.861,138707353446.094,151345711611,154051198166.098,153121671262.868,176457991287.064,187145826388.384,191831449931.727,199219001980.07
"Sint Maarten (Dutch part)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42678474707.0861,44171528592.3302,46012009890.9901,47143855626.9071,48059173202.666,48639860453.7283,47340697942.9265,40441357834.8099,37723097008.7244,36327342419.4016,38581646654.1714,40836163392.0897,43670753152.5616,45610416614.8489,47599465240.6417,47617430667.8274,48269023753.2645,49949746300.2114,52238889441.6117,54733310533.5157,57501614227.0862,61328471583.1364,66446582514.6126,73419444098.9927,77641412759.607,73809327198.1097,77075641089.4167,79375003109.066,80804789205.3227,81565021763.4623
Slovenia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25006601687.502,22780987332.3696,21536302788.2627,22148669897.3541,23328637530.5365,24178396021.9424,25060357218.847,26302682826.2585,27227200955.0337,28677216997.2245,29900452542.871,30779416299.0441,31957298602.4523,32893663260.5383,34341578806.6281,35717733757.4551,37807079251.5146,40438539085.4316,41806692167.3627,38486000437.2247,38970326904.7619,39246571782.9695,38248504737.2544,37825261378.4295
"Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307820555.548491,326302656.166641,367711919.576926,382333834.622931,417484918.393526,451817174.921545,459069644.784364,452460539.183569,460531836.288963,458309305.201971,392920101.116237,361570715.257604,351446735.230391,374290773.020366,392624923.499731,413909879.281265,442662749.903365,475065668.790235,508769179.587541,484715221.674111,522614190.247014,578553627.25499,606663194.351498,624563814.19405
Somalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",59058131903.7366,61329155393.0534,65117623421.7535,69919113028.944,75470579628.2847,82184465497.7977,85832177769.298,92009087961.8577,95830560722.2147,100349905925.6,105616814354.346,110136159557.731,111958679074.336,117077458651.949,124232145061.441,126338342335.42,129180938133.666,129059384416.122,132949889624.088,137989415548.864,147125128780.634,155012125232.303,154417880085.345,151566478325.672,159294967471.67,157365203924.838,157393194302.229,160699675568.463,167449130503.038,171459302436.814,170914433573.567,169173998197.399,165558679284.002,167601033337.64,173021417094.101,178412237980.059,186095911072.37,191021431246.539,192009743167.321,196537579833.51,204702907565.972,210302398287.87,218015948749.305,224445401335.623,234667864556.975,247051562311.219,260895634418.415,275369490016.897,285343656575.891,280988322404.07,289811738503.831,300242871561.122,307649471367.128,313465966138.458
"South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,187569040708.386,209774728328.224,230654526068.148,252789285065.565,266208630162.976,282855014919.808,303350859889.363,316517313799.67,337398024729.971,367450119275.847,383217157413.156,401034737513.825,433718049486.26,467498029123.483,493765741843.982,496442956092.097,512844396346.241,527401865586.507,535117772665.857,535340095412.211,547164302653.181,546439481669.991,553250640636.103,563043817443.73,573092390230.545,586396362470.4,605473722690.51,639060092517.07,671615885610.705,704034987898.579,730657320884.159,749259860410.566,756222098688.31,748421729943.65,766258081532.49,787387602402.278,806684806368.986,837977725108.292,875418231938.486,916854613758.215,963133737012.718,998475260757.194,1025535761918.08,1057219090336.85,1091677043453.72,1130798885738.45,1176892752325.52,1217839024380.02,1228698452594.65,1181610250581.24,1179232117935.55,1179825331621.24,1160459014905.16,1146270076140.66
"Sri Lanka",3332160207.76221,3472982690.32023,3605581849.47797,3696325278.97286,3840721821.22415,3938159558.65616,4136004742.25761,4402322710.21955,4657706065.82653,5017132469.19632,5210123206.37097,5278214364.45771,5256548333.88973,5627523301.80678,5843949096.68476,6201962244.74118,6408804413.40503,6735692078.8772,7116517228.76445,7572226338.75223,8014901163.58503,8471712183.02352,8822568746.00561,9247285287.13997,9718818778.18865,10204701125.8123,10649171924.6739,10832935171.6036,11100800401.0514,11356040646.8057,12082827248.2012,12638637301.6185,13194737342.8897,14105174219.5491,14895063975.8438,15714292494.5153,16311435609.3069,17356250909.3692,18171716509.4179,18953204376.1311,20090396638.6991,19779925100.3472,20564131185.7273,21785695911.5159,22971940403.9406,24405791044.7761,26277298342.3718,28063320619.6445,29733112933.2461,30785341650.5372,33253082140.1664,35995101210.6613,38277680718.9087,41053159740.0138
"St. Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140821097.076278,151219308.934679,165109300.634943,178683770.06034,180668054.588949,177821342.509036,176089475.800321,194347698.105969,206786287.341844,230955304.81524,251064591.133442,273831264.948066,294690781.901271,301379876.565595,302564826.779304,312577400.301756,333387847.230775,350405026.473848,363257289.251533,387026656.395334,413229017.202958,417954817.282719,439732877.07323,442651347.972269,465830948.496169,474740401.963005,467862614.862265,488252208.273749,536410666.378498,561475393.929207,583382641.310182,607497552.304318,573472403.915332,554642952.865117,564553190.259967,557616024.083572,568517285.217907
"St. Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316288108.693504,327390534.871499,291961583.906548,304372551.448827,375906451.434556,354074853.668518,406751356.61164,414622163.173315,465072376.942119,507225276.925685,626650926.984791,643432275.34152,688612273.415264,706329993.045185,716368236.019841,739921307.439735,780004581.588425,783153087.456004,832907978.521215,852552833.924766,858219642.585295,817056167.307381,817964047.710047,854355477.369927,926092371.583011,908558306.769096,992976737.868291,1043663957.20112,1092483996.77913,1091760736.93353,1083804878.63193,1098993335.38953,1084889768.40033,1079103689.63553
"St. Martin (French part)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Vincent and the Grenadines",122790654.444496,128349750.716567,133091339.601296,124752690.189043,129330773.592987,130475291.9419,130475291.9419,118049065.559767,125733703.05717,129330763.584694,143228509.269017,147479581.711389,185575748.228542,164974387.923236,150422640.332356,138977436.826644,153398866.435929,157749461.342703,176527510.851076,182444934.03314,186141737.207509,197551191.091053,207027783.403795,216135329.92487,228870882.615054,242870002.297961,259052150.840506,270811894.97486,310375937.775595,318113589.200385,334164388.907169,336222354.138974,361518314.393937,362087546.059796,351213135.513633,354731450.792775,359485389.910918,407206161.384219,428279893.096889,447145505.159672,444626705.728554,451959799.775593,480253853.225649,516680823.320549,538180024.087889,551431645.446551,593735719.940841,613237193.785706,623313861.289227,609998264.945289,589844929.938247,587685644.044635,597042549.583619,613956955.750243
Sudan,5324922245.61625,5326114484.90403,5694460216.76757,5532340461.03504,5470353444.26696,5841083305.58768,5632256048.36347,5712463902.809,5824612249.26027,5905536494.63362,6255443888.06532,6396023388.50746,6071681934.47373,6110066802.76442,6809381652.09924,7879371551.1682,9192486097.69018,9764612929.62843,9185475102.26495,8724492901.41856,8857481171.67814,9516261979.9388,10083304251.7051,10291272677.7,9775792398.58107,9161770662.1005,9657771531.76092,11031192090.023,10994668720.9658,11976645874.9545,11321516845.0101,12171865893.9707,12972514449.5174,13565195975.5427,13701692885.5803,14523396072.7427,15383054014.3443,17008540668.5991,17741354367.991,18292062947.688,19452853127.2311,20717358674.9933,22048920054.9745,23754314022.1327,24676767057.1854,26524992225.3521,29194549147.432,32556515775.6593,33534615575.0412,34618501398.5973,35822262376.2387,34642158922.9787,31143300871.7579,29273457087.4175
Suriname,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1395635548.66487,1345782121.12936,1481588376.44441,1594389070.38933,1498300432.46043,1420359001.47853,1423979255.60998,1395254528.93789,1352805046.62552,1299987094.34262,1275834093.28834,1230600049.00468,1056304676.6285,1148967819.80133,1275566978.84932,1269334082.04654,1304648355.51761,1302020402.92686,1207563755.56383,1246775479.78355,1260446209.49548,1276509060.51072,1349735907.95195,1370848484.95291,1358907609.3154,1357974205.37824,1419803836.04425,1480854590.06433,1569856247.59808,1715162651.29577,1793557833.08931,1862468799.11181,1957668664.7073,2038782835.90346,2100225606.30055,2188868338.29635,2304711031.89087,2394082334.28663,2500453612.6816
Swaziland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392621531.763116,446582007.696901,470805936.470298,513266382.87881,542745756.05374,618233249.454786,605130192.608066,611239522.301561,619351465.104179,638594363.81216,718093328.992442,823232531.680704,832885510.587565,842899723.632316,894837165.235144,928773105.633285,1042682270.44691,1194982596.69261,1273490815.99333,1437912554.42145,1740133007.64038,1770765897.67548,1827894477.08002,1884670954.30025,1929916084.98427,2023047112.73466,2100773669.92142,2165956586.79208,2222358955.44148,2287937987.26949,2328209674.60012,2355167498.08646,2397023645.24649,2450719228.35399,2521953901.51751,2584077930.66197,2669418697.58446,2762945840.2922,2828084744.38982,2863889135.257,2917342648.11278,2898021040.74869,2953697198.64294,3036001084.22575
Sweden,111592976445.947,117933173076.298,122955679202.229,129506632142.429,138340870996.009,143627502565.673,146630518782.858,151565365871.068,157079696332.766,164948838642.306,174915100918.786,176567429842.147,180608597115.026,187775112163.579,193780527595.352,198727478353.996,200830223470.752,197624453790.078,201085941042.224,208807648243.598,212357318582.924,213323184323.839,215986875573.307,220092005692.426,229400874649.548,234356790911.745,240664089567.611,248735585221.014,255100825116.256,261873259448.961,263849550821.581,260825901295.159,257803991344.052,252478749860.89,262609768875.117,272952748450.942,277353338746.832,284865226402.382,296843674402.35,310676108248.866,324508006841.438,328604305270.49,336764920705.474,344630745031.115,359225380493.072,370579722395.003,386504196279.405,399313893653.516,396864437794.906,376911107478.323,401624584927.294,413402580325.448,417239682032.395,424071395739.334
Switzerland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229436808692.719,238787374050.019,246429784707.406,253945665387.022,257640340737.944,238875945034.459,235522900623.519,241254708616.559,242241642443.176,248277122382.867,259702779375.617,263861493136.984,260406444724.844,262070648820.113,269954930055.707,279871983347.476,285073775800.22,289593558274.996,299085265888.374,312038032797.487,323504262336,320541556692.891,320401374276.474,319997721263.648,324060916958.235,325619217166.506,327197403479.827,333879483743.404,343008390382.354,347797120812.842,360565406914.413,365047781526.315,365724470122.846,365801585881.253,374658139970.498,384754997463.545,399189299522.958,414540994537.588,423512722832.903,415309998319.648,427575024211.021,435229824680.834,439795792298.28,448273910134.571
"Syrian Arab Republic",2586032301.43668,2866178832.09002,3569003061.10209,3260186269.03143,3562449996.50009,3644364041.13994,3365239811.63323,3643130637.40359,3778985901.24561,4488222770.22609,4317319363.81144,4745424916.14895,5933091221.6747,5426098102.24127,6735265267.70467,8050299400.54362,8932750608.49684,8818970773.74295,9588569808.19899,9936860764.53645,11127614847.7831,12185596386.0879,12444193185.6588,12622042352.9759,12108105369.6978,12848524493.662,12213074635.7469,12446044714.0567,14097172986.3826,12834318060.2648,13814959082.0971,14906516396.8857,16914473907.546,17790472329.7348,19151965990.2011,20253206961.0172,21144348067.302,21524946332.5134,22889039012.3236,22075641095.0361,22681144449.7983,23860777801.2105,25268563691.4819,25420175073.6308,27174167153.7114,28858965517.2414,30301913793.1035,32029122879.3104,NA,NA,NA,NA,NA,NA
Tajikistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3516283362.84806,3639353280.54774,3595681041.18117,4095480705.90535,3829274460.0215,3806298813.26137,3536051597.51981,2510596634.23907,2098858786.22386,1651801864.75818,1446978433.52817,1205333035.12897,1225823696.72615,1290792352.65264,1338551669.70079,1449651438.81405,1597515885.57308,1770047601.21497,1964752837.34862,2167122379.59553,2312319579.02843,2474181949.56042,2667168141.62613,2877874424.81459,2987233652.95755,3181403840.39979,3416827724.58938,3673089803.93358,3944898449.42467
Tanzania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6710811807.03656,6963436519.7619,7454015611.38649,7608461936.19862,7652919863.30761,7745198832.89623,7866617353.60328,8147448660.19306,8517698612.33531,8817971183.85841,9144986667.80557,9587638986.13098,10060678388.8703,10664100660.4978,11428029220.5478,12214989200.7925,13171215002.6823,14141916592.3846,15094712407.1516,16173696878.6476,17376505548.4709,18422910392.1117,19720449298.8963,20992181081.3513,22447566544.5722,24010085635.6674
Thailand,NA,NA,NA,NA,NA,13891281476.9008,15436342250.83,16766334224.5169,18128141637.1058,19315653926.8122,21519173990.6227,22572618345.0249,23538390121.1654,25947881154.9615,27106778436.5003,28454095649.3091,31107955157.1671,34170056328.1984,37688118517.6431,39712635427.0469,41767183922.2875,44234316287.8632,46601891774.257,49204235975.4568,52034676288.7957,54452852462.4325,57466180242.5381,62936354014.9476,71299407679.6904,79991169383.6534,88923910086.9744,96534250040.7357,104337493058.743,112946419732.443,123097119886.238,134468201874.539,142403638571.864,140450741324.269,125689411746.037,131279617006.304,137515491222.377,140495815330.665,147966783928.561,158531575787.518,168588935469.696,176351948403.908,185333374514.598,194682175853.178,199518665928.725,194870183108.659,210090542914.014,210252495188.794,226372919411.452,230371465628.947
Timor-Leste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371144646.396489,421840176.817289,490787278.978389,457921709.233792,447960068.762279,449685707.269155,479100000,463883005.89391,517769990.176817,593541208.251473,669312426.32613,732847298.624754,821011738.70334,889488212.180746,961651277.013752
Togo,430734646.517476,483152112.84556,501384596.123865,526452293.074088,601661327.051552,694676439.670003,760036594.52289,801841431.089522,842123473.809576,933332758.522866,956892901.921971,956892901.921971,1029857493.46773,1069378109.84308,1121059540.51175,1148419460.27945,1124859375.72318,1203139299.81484,1336031263.35971,1266988605.91759,1451676979.03975,1403551185.79809,1353270332.3981,1280004171.29927,1351115507.61114,1426177434.48955,1448803800.86669,1456195049.95161,1552920909.72231,1615969835.52052,1612032425.75005,1600748722.82413,1537027929.48312,1305000844.94207,1500521478.72457,1618249877.8702,1761241861.77915,2014462254.18118,1968132109.03342,2016976255.66119,2001173658.02366,1968618439.44495,1950464804.45751,2047098587.02751,2090477943.30768,2115154090.31071,2200868860.09091,2251278746.48457,2301380509.86583,2382165793.38794,2477349486.26921,2598337387.29613,2751963854.57628,2892798974.77867
Tonga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150050482.484321,157164762.836631,160280417.268058,163066725.608484,173761381.18925,177442783.507057,182740608.357382,179301669.419452,180000772.164766,176321390.375124,187632307.046412,188105110.637173,195136548.653622,204800734.869908,212402688.431276,212424388.823647,212144870.364647,217912683.35166,226371419.964916,233999795.263423,242427945.390779,250709545.464817,256116210.468849,258649064.405779,264812953.795424,260554490.538382,249773954.706728,252028444.481554,260189359.027551,268854242.96831,276605845.540954,278947200.837368,280341936.841555
"Trinidad and Tobago",3777961785.56256,4308276963.46182,4426429880.03399,4674513437.72956,5031202188.33005,5066111203.14765,5271634287.55669,5379308165.69477,5659847081.99534,5814399466.47349,6019859210.99453,6082485760.79563,6434074558.34606,6540650253.87449,6789692209.59934,6890041375.72514,7331358769.07966,8000110042.99207,8801439128.51896,9118235544.01105,10065693682.5673,10526421912.2158,10951257829.8891,9943369943.57786,9371370566.98036,8985330112.28628,8690679068.94201,8294047311.32273,7969065634.99535,7903234086.86207,8022417041.06096,8237563857.00283,8101873217.51385,7984479505.94391,8268888707.81394,8595908618.05409,8935160552.73174,9176808777.80774,9889770419.88207,10323791931.794,10957049279.7853,11405701868.9956,12319710567.6272,14097881247.653,15211613866.2176,16088526685.8421,18299673443.8179,19169615749.6752,19819950200.3591,18949495988.0794,18988955441.4662,18684797708.8735,18969119067.6015,19272636917.1663
