ccode1,ccode2,year,distance
713,740,2007,1358
731,2,2007,6869
731,200,2007,5389
731,220,2007,5457
731,255,2007,4936
731,365,2007,3990
731,710,2007,505
731,740,2007,802
732,2,2007,6943
732,200,2007,5510
732,220,2007,5577
732,255,2007,5056
732,365,2007,4109
732,710,2007,595
732,740,2007,719
740,2,2007,6780
740,20,2007,6419
740,31,2007,7597
740,40,2007,7530
740,41,2007,8150
740,42,2007,8230
740,51,2007,8031
740,52,2007,8956
740,53,2007,8845
740,54,2007,8660
740,55,2007,8861
740,56,2007,8754
740,57,2007,8805
740,58,2007,8532
740,60,2007,8500
740,70,2007,7029
740,80,2007,7603
740,90,2007,7662
740,91,2007,7836
740,92,2007,7769
740,93,2007,7980
740,94,2007,8193
740,95,2007,8438
740,100,2007,8903
740,101,2007,8811
740,110,2007,9288
740,115,2007,9418
740,130,2007,8977
740,135,2007,9632
740,140,2007,10993
740,145,2007,10280
740,150,2007,11188
740,155,2007,10717
740,160,2007,11406
740,165,2007,11549
740,200,2007,5947
740,205,2007,5964
740,210,2007,5780
740,211,2007,5880
740,212,2007,5902
740,220,2007,6042
740,221,2007,6192
740,223,2007,5944
740,225,2007,6015
740,230,2007,6696
740,232,2007,6433
740,235,2007,6932
740,255,2007,5548
740,290,2007,5337
740,305,2007,5681
740,310,2007,5627
740,316,2007,5642
740,317,2007,5659
740,325,2007,6131
740,331,2007,6028
740,338,2007,6373
740,339,2007,5903
740,341,2007,5867
740,343,2007,5812
740,344,2007,5813
740,345,2007,5711
740,346,2007,5831
740,349,2007,5848
740,350,2007,5914
740,352,2007,5633
740,355,2007,5709
740,359,2007,5308
740,360,2007,5525
740,365,2007,4654
740,366,2007,4902
740,367,2007,5029
740,368,2007,5093
740,369,2007,5103
740,370,2007,5056
740,371,2007,4935
740,372,2007,4868
740,373,2007,4683
740,375,2007,4864
740,380,2007,5083
740,385,2007,5229
740,390,2007,5407
740,395,2007,5472
740,402,2007,8782
740,403,2007,8536
740,404,2007,8787
740,411,2007,8269
740,420,2007,8715
740,432,2007,8497
740,433,2007,8660
740,434,2007,8418
740,435,2007,8403
740,436,2007,8061
740,437,2007,8733
740,438,2007,8876
740,439,2007,8272
740,450,2007,8970
740,451,2007,8923
740,452,2007,8592
740,461,2007,8498
740,471,2007,8128
740,475,2007,8072
740,481,2007,8398
740,482,2007,7746
740,483,2007,7556
740,484,2007,8307
740,490,2007,8309
740,500,2007,7171
740,501,2007,7001
740,510,2007,7085
740,516,2007,7502
740,517,2007,7404
740,520,2007,6387
740,522,2007,6122
740,530,2007,6505
740,531,2007,6196
740,540,2007,8614
740,541,2007,8167
740,551,2007,8037
740,552,2007,7971
740,553,2007,7674
740,560,2007,9166
740,565,2007,8913
740,570,2007,8551
740,571,2007,8492
740,572,2007,8258
740,580,2007,7099
740,581,2007,7057
740,590,2007,6614
740,591,2007,6092
740,600,2007,7166
740,615,2007,6719
740,616,2007,6482
740,620,2007,6580
740,625,2007,6521
740,630,2007,4768
740,640,2007,5453
740,645,2007,5194
740,651,2007,5951
740,652,2007,5570
740,660,2007,5591
740,663,2007,5651
740,666,2007,5692
740,670,2007,5407
740,679,2007,5911
740,690,2007,5165
740,692,2007,5148
740,694,2007,5133
740,696,2007,5013
740,698,2007,4816
740,700,2007,3902
740,701,2007,4353
740,702,2007,3818
740,703,2007,3438
740,704,2007,3730
740,705,2007,3315
740,710,2007,1306
740,712,2007,1873
740,713,2007,1358
740,731,2007,802
740,732,2007,719
740,750,2007,3635
740,760,2007,2976
740,770,2007,3713
740,771,2007,3044
740,775,2007,2972
740,780,2007,4264
740,781,2007,4728
740,790,2007,3209
740,800,2007,2865
740,811,2007,2742
740,812,2007,2578
740,816,2007,2283
740,820,2007,3310
740,830,2007,3310
740,835,2007,2652
740,840,2007,1865
740,850,2007,3599
740,860,2007,3203
740,900,2007,4946
740,910,2007,3160
740,920,2007,5769
740,935,2007,4141
740,940,2007,3387
740,946,2007,3183
740,947,2007,3990
740,950,2007,4502
740,955,2007,4962
740,970,2007,3056
740,983,2007,2813
740,986,2007,1988
740,987,2007,2307
740,990,2007,4667
750,2,2007,7492
750,200,2007,4174
750,220,2007,4098
750,255,2007,3597
750,365,2007,2701
750,710,2007,2351
750,740,2007,3635
760,2,2007,7776
760,200,2007,4749
760,220,2007,4699
760,255,2007,4173
760,365,2007,3213
760,710,2007,1755
760,740,2007,2976
770,2,2007,7075
770,200,2007,3757
770,220,2007,3686
770,255,2007,3179
770,365,2007,2276
770,710,2007,2407
770,740,2007,3713
771,2,2007,8041
771,200,2007,4978
771,220,2007,4921
771,255,2007,4401
771,365,2007,3452
771,710,2007,1882
771,740,2007,3044
775,2,2007,8571
775,200,2007,5585
775,220,2007,5526
775,255,2007,5007
775,365,2007,4058
775,710,2007,2009
775,740,2007,2972
780,2,2007,8948
780,200,2007,5418
780,220,2007,5296
780,255,2007,4862
780,365,2007,4088
780,710,2007,3212
780,740,2007,4264
781,2,2007,8924
781,200,2007,5297
781,220,2007,5155
781,255,2007,4765
781,365,2007,4081
781,710,2007,3640
781,740,2007,4728
790,2,2007,7701
790,200,2007,4560
790,220,2007,4501
790,255,2007,3982
790,365,2007,3041
790,710,2007,1961
790,740,2007,3209
800,2,2007,8803
800,200,2007,5929
800,220,2007,5875
800,255,2007,5353
800,365,2007,4395
800,710,2007,2051
800,740,2007,2865
811,2,2007,8956
811,200,2007,6230
811,220,2007,6183
811,255,2007,5656
811,365,2007,4687
811,710,2007,2085
811,740,2007,2742
812,2,2007,8515
812,200,2007,5783
812,220,2007,5745
812,255,2007,5212
812,365,2007,4234
812,710,2007,1728
812,740,2007,2578
816,2,2007,8298
816,200,2007,5744
816,220,2007,5721
816,255,2007,5181
816,365,2007,4189
816,710,2007,1447
816,740,2007,2283
820,2,2007,9537
820,200,2007,6558
820,220,2007,6483
820,255,2007,5980
820,365,2007,5053
820,710,2007,2704
820,740,2007,3310
830,2,2007,9668
830,200,2007,6752
830,220,2007,6680
830,255,2007,6174
830,365,2007,5243
830,710,2007,2787
830,740,2007,3310
835,2,2007,9325
835,200,2007,7006
835,220,2007,6973
835,255,2007,6438
835,365,2007,5453
835,710,2007,2426
835,740,2007,2652
840,2,2007,8570
840,200,2007,6678
840,220,2007,6684
840,255,2007,6139
840,365,2007,5137
840,710,2007,1775
840,740,2007,1865
850,2,2007,10171
850,200,2007,7284
850,220,2007,7203
850,255,2007,6707
850,365,2007,5788
850,710,2007,3246
850,740,2007,3599
860,2,2007,9930
860,200,2007,8193
860,220,2007,8162
860,255,2007,7626
860,365,2007,6639
860,710,2007,3411
860,740,2007,3203
900,2,2007,9913
900,200,2007,10565
900,220,2007,10528
900,255,2007,9997
900,365,2007,9010
900,710,2007,5607
900,740,2007,4946
910,2,2007,9047
910,200,2007,9005
910,220,2007,9051
910,255,2007,8513
910,365,2007,7523
910,710,2007,3945
910,740,2007,3160
920,2,2007,8760
920,200,2007,11703
920,220,2007,11809
920,255,2007,11283
920,365,2007,10293
920,710,2007,6708
920,740,2007,5769
935,2,2007,8302
935,200,2007,10029
935,220,2007,10157
935,255,2007,9687
935,365,2007,8781
935,710,2007,5203
935,740,2007,4141
940,2,2007,8398
940,200,2007,9328
940,220,2007,9429
940,255,2007,8930
940,365,2007,7996
940,710,2007,4406
940,740,2007,3387
946,2,2007,7223
946,200,2007,8761
946,220,2007,8921
946,255,2007,8529
946,365,2007,7764
946,710,2007,4425
946,740,2007,3183
947,2,2007,7335
947,200,2007,9475
947,220,2007,9651
947,255,2007,9301
947,365,2007,8571
947,710,2007,5215
947,740,2007,3990
950,2,2007,7775
950,200,2007,10140
950,220,2007,10312
950,255,2007,9936
950,365,2007,9143
950,710,2007,5660
950,740,2007,4502
955,2,2007,7494
955,200,2007,10325
955,220,2007,10522
955,255,2007,10245
955,365,2007,9557
955,710,2007,6156
955,740,2007,4962
970,2,2007,7633
970,200,2007,8845
970,220,2007,8983
970,255,2007,8543
970,365,2007,7702
970,710,2007,4234
970,740,2007,3056
983,2,2007,7049
983,200,2007,8365
983,220,2007,8522
983,255,2007,8127
983,365,2007,7366
983,710,2007,4077
983,740,2007,2813
986,2,2007,8665
986,200,2007,7571
986,220,2007,7605
986,255,2007,7063
986,365,2007,6069
986,710,2007,2516
986,740,2007,1988
987,2,2007,7706
987,200,2007,8208
987,220,2007,8323
987,255,2007,7846
987,365,2007,6959
987,710,2007,3447
987,740,2007,2307
990,2,2007,7072
990,200,2007,9802
990,220,2007,10002
990,255,2007,9759
990,365,2007,9155
990,710,2007,5915
990,740,2007,4667
2,20,2008,455
2,31,2008,957
2,40,2008,1129
2,41,2008,1437
2,42,2008,1477
2,51,2008,1447
2,52,2008,2176
2,53,2008,2079
2,54,2008,1889
2,55,2008,2082
2,56,2008,1981
2,57,2008,2028
2,58,2008,1764
2,60,2008,1726
2,70,2008,1887
2,80,2008,1658
2,90,2008,1870
2,91,2008,1826
2,92,2008,1896
2,93,2008,1936
2,94,2008,2052
2,95,2008,2077
2,100,2008,2380
2,101,2008,2062
2,110,2008,2513
2,115,2008,2665
2,130,2008,2708
2,135,2008,3525
2,140,2008,4225
2,145,2008,3875
2,150,2008,4612
2,155,2008,5021
2,160,2008,5217
2,165,2008,5274
2,200,2008,3668
2,205,2008,3384
2,210,2008,3850
2,211,2008,3865
2,212,2008,3970
2,220,2008,3832
2,221,2008,4200
2,223,2008,4184
2,225,2008,4104
2,230,2008,3787
2,232,2008,3971
2,235,2008,3567
2,255,2008,4172
2,290,2008,4462
2,305,2008,4428
2,310,2008,4562
2,316,2008,4291
2,317,2008,4461
2,325,2008,4487
2,331,2008,4414
2,338,2008,4801
2,339,2008,4827
2,341,2008,4760
2,343,2008,4869
2,344,2008,4499
2,345,2008,4719
2,346,2008,4670
2,347,2008,4832
2,349,2008,4428
2,350,2008,5132
2,352,2008,5667
2,355,2008,4920
2,359,2008,4958
2,360,2008,4960
2,365,2008,4863
2,366,2008,4329
2,367,2008,4398
2,368,2008,4522
2,369,2008,4871
2,370,2008,4628
2,371,2008,5849
2,372,2008,5780
2,373,2008,6023
2,375,2008,4308
2,380,2008,4125
2,385,2008,3875
2,390,2008,4049
2,395,2008,2806
2,402,2008,3630
2,403,2008,5874
2,404,2008,4181
2,411,2008,5836
2,420,2008,4060
2,432,2008,4553
2,433,2008,3963
2,434,2008,5386
2,435,2008,3903
2,436,2008,5061
2,437,2008,4947
2,438,2008,4381
2,439,2008,4913
2,450,2008,4676
2,451,2008,4452
2,452,2008,5274
2,461,2008,5326
2,471,2008,5978
2,475,2008,5515
2,481,2008,6018
2,482,2008,6335
2,483,2008,5810
2,484,2008,6533
2,490,2008,6538
2,500,2008,7256
2,501,2008,7550
2,510,2008,7928
2,516,2008,7251
2,517,2008,7225
2,520,2008,7828
2,522,2008,7253
2,530,2008,7132
2,531,2008,6870
2,540,2008,6621
2,541,2008,8344
2,551,2008,7705
2,552,2008,7951
2,553,2008,7942
2,560,2008,7906
2,565,2008,7406
2,570,2008,8197
2,571,2008,7943
2,572,2008,8280
2,580,2008,8879
2,581,2008,8351
2,590,2008,9459
2,591,2008,8648
2,600,2008,3820
2,615,2008,4225
2,616,2008,4565
2,620,2008,4855
2,625,2008,6550
2,630,2008,6330
2,640,2008,5425
2,645,2008,6199
2,651,2008,5814
2,652,2008,5868
2,660,2008,5818
2,663,2008,5927
2,666,2008,5905
2,670,2008,6747
2,679,2008,7115
2,690,2008,6545
2,692,2008,6814
2,694,2008,6902
2,696,2008,7055
2,698,2008,7257
2,700,2008,6929
2,701,2008,6425
2,702,2008,6667
2,703,2008,6519
2,704,2008,6507
2,705,2008,6532
2,710,2008,6930
2,712,2008,6439
2,713,2008,7935
2,731,2008,6869
2,732,2008,6943
2,740,2008,6780
2,750,2008,7492
2,760,2008,7776
2,770,2008,7075
2,771,2008,8041
2,775,2008,8571
2,780,2008,8948
2,781,2008,8924
2,790,2008,7701
2,800,2008,8803
2,811,2008,8956
2,812,2008,8515
2,816,2008,8298
2,820,2008,9537
2,830,2008,9668
2,835,2008,9325
2,840,2008,8570
2,850,2008,10171
2,860,2008,9930
2,900,2008,9913
2,910,2008,9047
2,920,2008,8760
2,935,2008,8302
2,940,2008,8398
2,946,2008,7223
2,947,2008,7335
2,950,2008,7775
2,955,2008,7494
2,970,2008,7633
2,983,2008,7049
2,986,2008,8665
2,987,2008,7706
2,990,2008,7072
20,2,2008,455
20,200,2008,3335
20,220,2008,3513
20,255,2008,3811
20,365,2008,4453
20,710,2008,6499
20,740,2008,6419
31,2,2008,957
31,200,2008,4347
31,220,2008,4481
31,255,2008,4894
31,365,2008,5687
31,710,2008,7866
31,740,2008,7597
40,2,2008,1129
40,200,2008,4655
40,220,2008,4795
40,255,2008,5194
40,365,2008,5956
40,710,2008,7916
40,740,2008,7530
41,2,2008,1437
41,200,2008,4467
41,220,2008,4575
41,255,2008,5036
41,365,2008,5904
41,710,2008,8366
41,740,2008,8150
42,2,2008,1477
42,200,2008,4366
42,220,2008,4468
42,255,2008,4938
42,365,2008,5823
42,710,2008,8390
42,740,2008,8230
51,2,2008,1447
51,200,2008,4687
51,220,2008,4805
51,255,2008,5250
51,365,2008,6089
51,710,2008,8353
51,740,2008,8031
52,2,2008,2176
52,200,2008,4430
52,220,2008,4489
52,255,2008,5007
52,365,2008,5967
52,710,2008,8948
52,740,2008,8956
53,2,2008,2079
53,200,2008,4217
53,220,2008,4277
53,255,2008,4794
53,365,2008,5754
53,710,2008,8772
53,740,2008,8845
54,2,2008,1889
54,200,2008,4172
54,220,2008,4243
54,255,2008,4750
54,365,2008,5696
54,710,2008,8626
54,740,2008,8660
55,2,2008,2082
55,200,2008,4362
55,220,2008,4425
55,255,2008,4940
55,365,2008,5895
55,710,2008,8852
55,740,2008,8861
56,2,2008,1981
56,200,2008,4226
56,220,2008,4292
56,255,2008,4804
56,365,2008,5755
56,710,2008,8715
56,740,2008,8754
57,2,2008,2028
57,200,2008,4282
57,220,2008,4346
57,255,2008,4860
57,365,2008,5813
57,710,2008,8775
57,740,2008,8805
58,2,2008,1764
58,200,2008,4094
58,220,2008,4170
58,255,2008,4672
58,365,2008,5608
58,710,2008,8502
58,740,2008,8532
60,2,2008,1726
60,200,2008,4121
60,220,2008,4200
60,255,2008,4699
60,365,2008,5630
60,710,2008,8490
60,740,2008,8500
70,2,2008,1887
70,200,2008,5554
70,220,2008,5719
70,255,2008,6049
70,365,2008,6667
70,710,2008,7748
70,740,2008,7029
80,2,2008,1658
80,200,2008,5239
80,220,2008,5381
80,255,2008,5776
80,365,2008,6517
80,710,2008,8175
80,740,2008,7603
90,2,2008,1870
90,200,2008,5453
90,220,2008,5593
90,255,2008,5990
90,365,2008,6731
90,710,2008,8297
90,740,2008,7662
91,2,2008,1826
91,200,2008,5341
91,220,2008,5473
91,255,2008,5888
91,365,2008,6663
91,710,2008,8415
91,740,2008,7836
92,2,2008,1896
92,200,2008,5447
92,220,2008,5583
92,255,2008,5990
92,365,2008,6749
92,710,2008,8391
92,740,2008,7769
93,2,2008,1936
93,200,2008,5404
93,220,2008,5530
93,255,2008,5958
93,365,2008,6752
93,710,2008,8564
93,740,2008,7980
94,2,2008,2052
94,200,2008,5429
94,220,2008,5546
94,255,2008,5990
94,365,2008,6816
94,710,2008,8759
94,740,2008,8193
95,2,2008,2077
95,200,2008,5285
95,220,2008,5389
95,255,2008,5855
95,365,2008,6720
95,710,2008,8917
95,740,2008,8438
100,2,2008,2380
100,200,2008,5288
100,220,2008,5368
100,255,2008,5865
100,365,2008,6786
100,710,2008,9298
100,740,2008,8903
101,2,2008,2062
101,200,2008,4664
101,220,2008,4738
101,255,2008,5242
101,365,2008,6178
101,710,2008,8954
101,740,2008,8811
110,2,2008,2513
110,200,2008,4508
110,220,2008,4547
110,255,2008,5078
110,365,2008,6060
110,710,2008,9198
110,740,2008,9288
115,2,2008,2665
115,200,2008,4444
115,220,2008,4471
115,255,2008,5009
115,365,2008,5999
115,710,2008,9238
115,740,2008,9418
130,2,2008,2708
130,200,2008,5738
130,220,2008,5820
130,255,2008,6316
130,365,2008,7229
130,710,2008,9546
130,740,2008,8977
135,2,2008,3525
135,200,2008,6326
135,220,2008,6378
135,255,2008,6902
135,365,2008,7865
135,710,2008,10353
135,740,2008,9632
140,2,2008,4225
140,200,2008,5469
140,220,2008,5427
140,255,2008,5965
140,365,2008,6952
140,710,2008,10529
140,740,2008,10993
145,2,2008,3875
145,200,2008,6220
145,220,2008,6237
145,255,2008,6779
145,365,2008,7775
145,710,2008,10805
145,740,2008,10280
150,2,2008,4612
150,200,2008,6351
150,220,2008,6320
150,255,2008,6861
150,365,2008,7854
150,710,2008,11378
150,740,2008,11188
155,2,2008,5021
155,200,2008,7260
155,220,2008,7245
155,255,2008,7789
155,365,2008,8789
155,710,2008,11854
155,740,2008,10717
160,2,2008,5217
160,200,2008,6929
160,220,2008,6881
160,255,2008,7415
160,365,2008,8391
160,710,2008,11989
160,740,2008,11406
165,2,2008,5274
165,200,2008,6870
165,220,2008,6815
165,255,2008,7346
165,365,2008,8313
165,710,2008,11910
165,740,2008,11549
200,2,2008,3668
200,20,2008,3335
200,31,2008,4347
200,40,2008,4655
200,41,2008,4467
200,42,2008,4366
200,51,2008,4687
200,52,2008,4430
200,53,2008,4217
200,54,2008,4172
200,55,2008,4362
200,56,2008,4226
200,57,2008,4282
200,58,2008,4094
200,60,2008,4121
200,70,2008,5554
200,80,2008,5239
200,90,2008,5453
200,91,2008,5341
200,92,2008,5447
200,93,2008,5404
200,94,2008,5429
200,95,2008,5285
200,100,2008,5288
200,101,2008,4664
200,110,2008,4508
200,115,2008,4444
200,130,2008,5738
200,135,2008,6326
200,140,2008,5469
200,145,2008,6220
200,150,2008,6351
200,155,2008,7260
200,160,2008,6929
200,165,2008,6870
200,205,2008,288
200,210,2008,223
200,211,2008,198
200,212,2008,304
200,220,2008,212
200,221,2008,640
200,223,2008,528
200,225,2008,466
200,230,2008,786
200,232,2008,627
200,235,2008,986
200,255,2008,578
200,290,2008,900
200,305,2008,766
200,310,2008,903
200,316,2008,644
200,317,2008,801
200,325,2008,891
200,331,2008,783
200,338,2008,1298
200,339,2008,1176
200,341,2008,1103
200,343,2008,1207
200,344,2008,833
200,345,2008,1051
200,346,2008,1007
200,347,2008,1167
200,349,2008,763
200,350,2008,1487
200,352,2008,2001
200,355,2008,1253
200,359,2008,1335
200,360,2008,1300
200,365,2008,1555
200,366,2008,1109
200,367,2008,1042
200,368,2008,1073
200,369,2008,1327
200,370,2008,1164
200,371,2008,2247
200,372,2008,2199
200,373,2008,2471
200,375,2008,1133
200,380,2008,891
200,385,2008,718
200,390,2008,594
200,395,2008,1176
200,402,2008,2843
200,403,2008,3561
200,404,2008,2876
200,411,2008,3343
200,420,2008,2787
200,432,2008,2723
200,433,2008,2723
200,434,2008,3117
200,435,2008,2467
200,436,2008,2630
200,437,2008,3104
200,438,2008,3004
200,439,2008,2708
200,450,2008,3184
200,451,2008,3067
200,452,2008,3178
200,461,2008,3138
200,471,2008,3362
200,475,2008,2956
200,481,2008,3579
200,482,2008,3433
200,483,2008,2854
200,484,2008,3963
200,490,2008,3968
200,500,2008,4019
200,501,2008,4241
200,510,2008,4658
200,516,2008,4173
200,517,2008,4098
200,520,2008,4311
200,522,2008,3668
200,530,2008,3644
200,531,2008,3298
200,540,2008,4248
200,541,2008,5715
200,551,2008,4934
200,552,2008,5152
200,553,2008,4966
200,560,2008,6014
200,565,2008,5229
200,570,2008,5836
200,571,2008,5499
200,572,2008,5707
200,580,2008,5655
200,581,2008,5081
200,590,2008,6053
200,591,2008,5067
200,600,2008,1254
200,615,2008,1031
200,616,2008,1135
200,620,2008,1452
200,625,2008,3067
200,630,2008,2736
200,640,2008,1762
200,645,2008,2543
200,651,2008,2183
200,652,2008,2201
200,660,2008,2151
200,663,2008,2264
200,666,2008,2244
200,670,2008,3079
200,679,2008,3490
200,690,2008,2887
200,692,2008,3154
200,694,2008,3242
200,696,2008,3403
200,698,2008,3625
200,700,2008,3550
200,701,2008,2936
200,702,2008,3351
200,703,2008,3405
200,704,2008,3253
200,705,2008,3480
200,710,2008,5061
200,712,2008,4336
200,713,2008,6142
200,731,2008,5389
200,732,2008,5510
200,740,2008,5947
200,750,2008,4174
200,760,2008,4749
200,770,2008,3757
200,771,2008,4978
200,775,2008,5585
200,780,2008,5418
200,781,2008,5297
200,790,2008,4560
200,800,2008,5929
200,811,2008,6230
200,812,2008,5783
200,816,2008,5744
200,820,2008,6558
200,830,2008,6752
200,835,2008,7006
200,840,2008,6678
200,850,2008,7284
200,860,2008,8193
200,900,2008,10565
200,910,2008,9005
200,920,2008,11703
200,935,2008,10029
200,940,2008,9328
200,946,2008,8761
200,947,2008,9475
200,950,2008,10140
200,955,2008,10325
200,970,2008,8845
200,983,2008,8365
200,986,2008,7571
200,987,2008,8208
200,990,2008,9802
205,2,2008,3384
205,200,2008,288
205,220,2008,484
205,255,2008,818
205,365,2008,1738
205,710,2008,5149
205,740,2008,5964
210,2,2008,3850
210,200,2008,223
210,220,2008,266
210,255,2008,357
210,365,2008,1335
210,710,2008,4863
210,740,2008,5780
211,2,2008,3865
211,200,2008,198
211,220,2008,163
211,255,2008,405
211,365,2008,1403
211,710,2008,4951
211,740,2008,5880
212,2,2008,3970
212,200,2008,304
212,220,2008,179
212,255,2008,373
212,365,2008,1373
212,710,2008,4946
212,740,2008,5902
220,2,2008,3832
220,20,2008,3513
220,31,2008,4481
220,40,2008,4795
220,41,2008,4575
220,42,2008,4468
220,51,2008,4805
220,52,2008,4489
220,53,2008,4277
220,54,2008,4243
220,55,2008,4425
220,56,2008,4292
220,57,2008,4346
220,58,2008,4170
220,60,2008,4200
220,70,2008,5719
220,80,2008,5381
220,90,2008,5593
220,91,2008,5473
220,92,2008,5583
220,93,2008,5530
220,94,2008,5546
220,95,2008,5389
220,100,2008,5368
220,101,2008,4738
220,110,2008,4547
220,115,2008,4471
220,130,2008,5820
220,135,2008,6378
220,140,2008,5427
220,145,2008,6237
220,150,2008,6320
220,155,2008,7245
220,160,2008,6881
220,165,2008,6815
220,200,2008,212
220,205,2008,484
220,210,2008,266
220,211,2008,163
220,212,2008,179
220,221,2008,429
220,223,2008,353
220,225,2008,274
220,230,2008,656
220,232,2008,442
220,235,2008,904
220,255,2008,545
220,290,2008,850
220,305,2008,642
220,310,2008,777
220,316,2008,551
220,317,2008,678
220,325,2008,688
220,331,2008,590
220,338,2008,1089
220,339,2008,996
220,341,2008,928
220,343,2008,1038
220,344,2008,674
220,345,2008,900
220,346,2008,839
220,347,2008,1001
220,349,2008,601
220,350,2008,1305
220,352,2008,1836
220,355,2008,1094
220,359,2008,1230
220,360,2008,1164
220,365,2008,1547
220,366,2008,1155
220,367,2008,1059
220,368,2008,1057
220,369,2008,1259
220,370,2008,1136
220,371,2008,2134
220,372,2008,2095
220,373,2008,2372
220,375,2008,1187
220,380,2008,960
220,385,2008,834
220,390,2008,639
220,395,2008,1388
220,402,2008,2767
220,403,2008,3367
220,404,2008,2759
220,411,2008,3145
220,420,2008,2677
220,432,2008,2574
220,433,2008,2618
220,434,2008,2931
220,435,2008,2361
220,436,2008,2445
220,437,2008,2942
220,438,2008,2876
220,439,2008,2534
220,450,2008,3042
220,451,2008,2936
220,452,2008,3000
220,461,2008,2956
220,471,2008,3159
220,475,2008,2759
220,481,2008,3380
220,482,2008,3223
220,483,2008,2644
220,484,2008,3757
220,490,2008,3762
220,500,2008,3810
220,501,2008,4033
220,510,2008,4451
220,516,2008,3962
220,517,2008,3887
220,520,2008,4114
220,522,2008,3477
220,530,2008,3443
220,531,2008,3105
220,540,2008,4045
220,541,2008,5503
220,551,2008,4723
220,552,2008,4940
220,553,2008,4754
220,560,2008,5811
220,565,2008,5025
220,570,2008,5626
220,571,2008,5289
220,572,2008,5496
220,580,2008,5449
220,581,2008,4874
220,590,2008,5855
220,591,2008,4880
220,600,2008,1129
220,615,2008,838
220,616,2008,923
220,620,2008,1240
220,625,2008,2864
220,630,2008,2621
220,640,2008,1617
220,645,2008,2401
220,651,2008,1998
220,652,2008,2038
220,660,2008,1987
220,663,2008,2095
220,666,2008,2073
220,670,2008,2918
220,679,2008,3306
220,690,2008,2741
220,692,2008,3006
220,694,2008,3094
220,696,2008,3260
220,698,2008,3490
220,700,2008,3473
220,701,2008,2847
220,702,2008,3287
220,703,2008,3371
220,704,2008,3202
220,705,2008,3452
220,710,2008,5109
220,712,2008,4384
220,713,2008,6168
220,731,2008,5457
220,732,2008,5577
220,740,2008,6042
220,750,2008,4098
220,760,2008,4699
220,770,2008,3686
220,771,2008,4921
220,775,2008,5526
220,780,2008,5296
220,781,2008,5155
220,790,2008,4501
220,800,2008,5875
220,811,2008,6183
220,812,2008,5745
220,816,2008,5721
220,820,2008,6483
220,830,2008,6680
220,835,2008,6973
220,840,2008,6684
220,850,2008,7203
220,860,2008,8162
220,900,2008,10528
220,910,2008,9051
220,920,2008,11809
220,935,2008,10157
220,940,2008,9429
220,946,2008,8921
220,947,2008,9651
220,950,2008,10312
220,955,2008,10522
220,970,2008,8983
220,983,2008,8522
220,986,2008,7605
220,987,2008,8323
220,990,2008,10002
221,2,2008,4200
221,200,2008,640
221,220,2008,429
221,255,2008,665
221,365,2008,1566
221,710,2008,5166
221,740,2008,6192
223,2,2008,4184
223,200,2008,528
223,220,2008,353
223,255,2008,410
223,365,2008,1337
223,710,2008,4937
223,740,2008,5944
225,2,2008,4104
225,200,2008,466
225,220,2008,274
225,255,2008,469
225,365,2008,1424
225,710,2008,5021
225,740,2008,6015
230,2,2008,3787
230,200,2008,786
230,220,2008,656
230,255,2008,1162
230,365,2008,2140
230,710,2008,5734
230,740,2008,6696
232,2,2008,3971
232,200,2008,627
232,220,2008,442
232,255,2008,885
232,365,2008,1844
232,710,2008,5443
232,740,2008,6433
235,2,2008,3567
235,200,2008,986
235,220,2008,904
235,255,2008,1437
235,365,2008,2429
235,710,2008,6011
235,740,2008,6932
255,2,2008,4172
255,20,2008,3811
255,31,2008,4894
255,40,2008,5194
255,41,2008,5036
255,42,2008,4938
255,51,2008,5250
255,52,2008,5007
255,53,2008,4794
255,54,2008,4750
255,55,2008,4940
255,56,2008,4804
255,57,2008,4860
255,58,2008,4672
255,60,2008,4699
255,70,2008,6049
255,80,2008,5776
255,90,2008,5990
255,91,2008,5888
255,92,2008,5990
255,93,2008,5958
255,94,2008,5990
255,95,2008,5855
255,100,2008,5865
255,101,2008,5242
255,110,2008,5078
255,115,2008,5009
255,130,2008,6316
255,135,2008,6902
255,140,2008,5965
255,145,2008,6779
255,150,2008,6861
255,155,2008,7789
255,160,2008,7415
255,165,2008,7346
255,200,2008,578
255,205,2008,818
255,210,2008,357
255,211,2008,405
255,212,2008,373
255,220,2008,545
255,221,2008,665
255,223,2008,410
255,225,2008,469
255,230,2008,1162
255,232,2008,885
255,235,2008,1437
255,290,2008,322
255,305,2008,326
255,310,2008,429
255,316,2008,175
255,317,2008,344
255,325,2008,735
255,331,2008,598
255,338,2008,1151
255,339,2008,830
255,341,2008,747
255,343,2008,818
255,344,2008,479
255,345,2008,622
255,346,2008,642
255,347,2008,771
255,349,2008,449
255,350,2008,1122
255,352,2008,1549
255,355,2008,821
255,359,2008,788
255,360,2008,806
255,365,2008,1002
255,366,2008,648
255,367,2008,525
255,368,2008,511
255,369,2008,750
255,370,2008,594
255,371,2008,1694
255,372,2008,1638
255,373,2008,1905
255,375,2008,689
255,380,2008,505
255,385,2008,522
255,390,2008,220
255,395,2008,1485
255,402,2008,3291
255,403,2008,3629
255,404,2008,3240
255,411,2008,3384
255,420,2008,3167
255,432,2008,3001
255,433,2008,3116
255,434,2008,3242
255,435,2008,2859
255,436,2008,2768
255,437,2008,3333
